Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature1,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature2,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder
332.8,0,7.1,-0.8,0,0,14.9,7,0,0,0,3.9,666,20.7,13.7,14.9,-2.3,87,0,20.7,47.5,2,53.9,15.3,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0,2,34.3,0,0.2,0,2.6,1882,F,2,
320,0,6.6,-0.8,55,0,14.5,3,0,0,0,3.1,668,19.1,13.3,14.3,-2.6,87,0,19.1,44.3,2,54.3,14.3,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,-0.1,2,27.2,0,0,0,4,1603,I,2,
678.4,0,11.3,13.3,23,0,17.6,0,0,0,0,2.3,1623,21.5,16,65.9,24,83,0,21.1,32.9,1.2,73.8,65.9,230,1,15,508,4.7,3040,0,1,1600.8,5,62,47.5,46.2,46.2,47.3,1598.3,1,0,5,45,-0.2,1,1,1.5,0.3,0,6.2,537,D,1,
332.8,0,7.1,4.7,0,0,14.5,2,0,0,0,2.3,668,19.1,18,3,-2.3,90,0,19.5,44.7,2,54.7,2.9,230,1,15,508,0,3040,0,1,645,0,86,0,0,0,0,645.5,1,0,0,0,0.1,2,47.5,0,-0.2,0,3.8,21,C,2,
371.2,0,7.1,-3.1,0,0,14.9,4,0,0,0,3.1,676,24.2,15.6,18.6,-2.3,85,0,24.2,54.1,2,54.3,18.4,230,1,15,508,0,3040,0,1,0,1,78,0,0,0,0,0,1,0,5,0,0,2,6.5,0,0.4,0,-165.8,251,B,1,
1344,14.5,14.1,0,64,0,20,3,0,0,0,3.1,1918,37.1,8.2,74.2,30.4,86,0,37.1,46.7,2.3,81.3,74.2,230,1,15,508,0,3040,0,0,1695.5,3,73,28.1,27,27.1,27.9,1697.3,0,2,5,27,0.5,1,0.9,1.5,-0.2,0,-1,117,E,2,
320,0,7.1,-0.8,57,0,14.5,3,0,0,0,3.9,669,19.9,13.7,13.9,-2.6,87,0,20.3,46.7,2,54.3,13.9,230,1,15,508,0,3040,0,1,0,1,92,0,0,0,0,0,1,0,5,0,-0.1,2,27.4,0,0,0,1.2,1816,I,2,
12.8,0,8,0,28,0,15.3,0,0,1,0,2.3,1618,0,15.2,-36.2,-6.4,83,0,0,19.2,0,71.5,-36.2,230,1,15,508,0,3040,0,1,1630.3,6,89,64.1,63,63.1,63.8,1630.3,0,1,5,61,-0.4,1,1.1,1,0.1,0,2.3,2023,F,1,
396.8,7,8.5,2.3,37,0,15.7,235,0,0,0,3.9,1246,17.6,14.5,12,22.1,85,0,17.6,27.8,2,64.1,12,230,1,15,508,0,3040,0,1,1460.5,4,86,31.9,30.4,30.6,31.6,1461.3,1,0,5,30,-0.2,1,1.1,-2,-0.1,0,0.1,1757,H,1,
332.8,0,6.6,-1.6,0,0,14.5,2,0,0,0,4.7,955,15.2,14.5,4.3,2.6,84,0,15.2,31.4,2.3,60.5,4.7,230,1,15,508,0,3040,0,1,918.3,3,91,15.1,14.3,14.4,15,917.5,1,0,5,14,-0.6,2,4.2,0,-0.6,0,6.3,710,C,2,
486.4,0,7.1,1.6,34,0,14.9,7,0,0,0,3.1,1444,15.6,15.2,-9.3,23.3,84,0,15.6,24.3,2,68.4,-9.3,230,1,15,508,0,3040,0,1,1403.3,4,89,30.8,29.8,30,30.5,1403.3,1,0,5,29,-0.3,2,3.6,0.5,-0.1,8,-5.3,892,I,1,
243.2,0,4.7,0.8,0,0,12.9,0,0,0,0,4.7,1018,10.5,9,3.8,7.9,90,0,10.5,20,2.3,62.1,4,230,1,15,508,0,3040,0,0,1010,1,85,8.8,8,7.9,8.6,1007.3,1,0,5,8,-0.3,1,1,-7.5,-0.1,40,-23.8,1852,B,1,
1305.6,12.9,14.1,0,66,0,20.8,235,0,0,0,3.1,2042,36.3,13.3,13.7,30.4,84,0,36.3,49.8,2.3,77.3,13.7,230,1,15,508,0,3040,0,1,1959.5,2,90,21.9,21.1,21.2,21.6,1961,0,2,5,21,0.8,1,1,-0.5,0,12,13,2851,H,1,
332.8,0,7.1,0,43,0,14.9,2,0,0,0,1.6,902,14.8,15.2,-2.4,-0.4,85,0,14.8,34.1,2,58.6,-2.2,230,1,15,508,0,3040,0,1,900.3,3,89,14.9,14.1,14.1,14.9,901.3,1,0,5,14,-0.5,2,3.1,0,-0.1,0,0.1,1504,G,1,
435.2,0,6.6,0.8,0,0,14.5,0,0,1,0,3.1,2014,5.9,16.4,-34.7,13.5,83,0,5.9,15.3,1.2,79.3,-34.7,230,1,15,508,0,3040,0,1,2025.5,6,78,79.8,78.1,78.1,79.4,2026.3,0,1,5,76,-0.4,1,1,-3,0,0,1.6,930,D,1,
435.2,0,7.1,3.9,33,0,14.9,0,0,0,0,3.1,1512,11.3,16.4,-14,7.9,86,0,11.7,22.7,2,69.9,-13.5,230,1,15,508,0,3040,0,1,1538.3,3,78,25.5,24.2,24.1,25.4,1538.3,1,0,5,24,-0.2,1,1.1,0,0.2,12,3.4,876,B,1,
345.6,0,7.1,0,0,0,14.9,1,0,0,0,3.1,679,21.1,14.1,12.6,-1.9,85,0,21.1,47.8,2,54.3,12.8,230,1,15,508,0,3040,0,1,26.8,1,90,0.1,0,0,0,28,1,0,5,0,0.2,1,1.1,0,-0.1,96,-437.3,1917,G,2,
192,0,5.7,0,35,0,14.1,3,0,0,0,7.8,919,5.5,10.2,2.9,-1.9,85,0,6.3,24.3,1.2,62.9,3.1,230,1,15,508,0,3040,0,0,1083,4,75,22.6,21.7,21.9,22.5,1082,1,0,5,21,-2.7,2,27.1,0,0,0,-3.3,271,E,2,
640,6.2,9.4,0.8,38,0,16.5,6,0,0,0,2.3,2050,18.4,10.9,33.1,43.5,90,0,18.4,25.1,2.3,77.3,31.4,230,1,15,508,0,3040,0,1,2046.3,5,93,62.4,61.2,62,62,2046.5,0,2,5,59,-0.2,1,1.1,0.5,0.1,0,2.2,1440,J,2,
332.8,0,7.1,-0.8,0,0,14.5,4,0,0,0,3.1,668,20.7,15.6,13.4,-3,86,0,20.7,49,2,53.9,14.3,230,1,15,508,0,3040,0,1,223.8,1,94,1.5,0.1,0.1,1.5,223,1,0,5,0,-0.3,2,5.7,0,-0.1,8,32.8,2439,H,2,
2009.6,32,91.6,-1.6,98,0,75.7,255,0,0,0,0.8,1819,59,10.9,111.3,3,85,0,59,92.5,2.3,75.8,111.3,230,1,15,508,0,3040,0,1,1805.8,6,67,70.9,70,70.1,70.4,1806.5,0,2,5,68,0.3,1,1,1,0.6,0,11.1,628,A,1,
550.4,0,8,0.8,5,0,15.7,4,0,0,0,2.3,1702,16,13.3,-18.6,20.6,91,0,15.6,26.7,1.6,72.3,-19.1,230,1,15,508,0,3040,0,1,1708.5,5,94,52.1,51.1,51.2,51.8,1708.8,0,1,5,50,-0.2,1,1.2,0.5,0.1,0,0.5,1732,H,2,
332.8,0,7.1,2.3,0,0,14.9,3,0,0,0,3.1,670,19.5,18,3.4,-2.3,90,0,19.5,46.7,2,53.5,3.7,230,1,15,508,0,3040,0,1,648.8,0,92,0,0,0,0,649.3,1,0,0,0,-0.1,2,34.9,0,-0.1,0,29.6,36,I,1,
1344,0,14.1,0.8,35,0,20.4,0,0,0,0,3.1,1895,39.1,9.8,65.3,26.3,57,0,39.1,50.6,2.3,80.1,65.3,230,1,15,508,0,3040,0,0,1579,2,30,17.5,17,17,17.4,1581.5,0,1,5,17,0.9,1,0.9,0,-0.1,20,20.2,140,B,1,
0,0,9.4,0,30,0,16.1,6,0,1,0,3.1,1864,0,12.9,-30.9,-7.9,80,0,0,21.2,0,75.8,-30.9,230,1,15,508,0,3040,0,1,1880.3,6,94,73.9,72.5,73.1,73.5,1880.5,0,1,5,71,-0.5,1,1.1,-1.5,0.2,0,0.8,1560,J,2,
0,0,8.5,0,0,0,15.7,2,0,1,0,1.6,1657,0,12.9,-31.1,-7.5,90,0,0,22.7,0,71.5,-31.1,230,1,15,508,0,3040,0,1,1671,6,96,65.8,64.1,64.2,65.4,1671.5,0,1,5,63,-0.5,2,1.8,-3,0,0,0.5,1296,I,2,
294.4,0,6.1,0,0,0,13.7,3,0,0,0,4.7,726,15.6,9,15,-2.3,90,0,15.6,37.6,2,55.1,15,230,1,15,508,0,3040,0,0,451.3,1,95,3.1,2,2,3.1,453,1,0,5,2,0.1,1,1.1,0,-0.2,80,-219,1858,D,2,
2240,0,57.8,3.9,63,0,52.5,4,0,0,0,1.6,1868,57,12.5,103.5,2.3,83,0,57,92.9,2.3,75.8,102.1,230,1,15,508,0,3040,0,1,1865,6,94,73.4,72,72.3,72.9,1865.8,0,2,5,70,0.3,1,1.2,-1,0,0,0.4,1273,G,1,
25.6,0,7.5,0,31,0,15.3,235,0,0,0,3.9,1522,0,12.5,4.1,-0.4,84,0,0,21.6,0,68.4,4.1,230,1,15,508,0,3040,0,1,1533.8,5,85,46.6,45.9,46,46.4,1534.3,0,2,5,44,-0.4,1,1,0,0.1,0,1.6,1663,H,1,
384,0,7.5,-1.6,49,0,15.3,3,0,0,0,3.1,895,19.5,14.5,14.4,2.6,84,0,19.5,39.6,2,58.6,14.8,230,1,15,508,0,3040,0,1,797.8,3,92,13.1,12.4,12.4,13.1,797,1,0,5,12,-0.9,2,7.8,-2,0,16,3.7,1784,I,2,
422.4,0,7.1,0,50,0,14.5,3,0,0,0,3.1,855,18.4,12.5,11,-2.3,84,0,18.4,40.4,2,57.8,11.6,230,1,15,508,0,3040,0,1,671,3,91,11.1,10.1,10.1,11,672,1,0,5,11,-0.2,2,1.4,0,0,0,0.7,1763,D,1,
422.4,0,8,3.1,0,0,15.7,7,0,0,0,3.1,674,23.8,19.1,11.9,-2.3,87,0,23.8,54.5,2,54.3,12.1,230,1,15,508,0,3040,0,1,0,14,84,0,0,0,0,0,1,0,7,0,-0.2,2,36.4,0,-0.2,0,378.4,22,F,2,
384,0,7.1,2.3,42,0,14.5,255,0,0,0,0.8,1003,15.2,15.2,-0.7,1.5,84,0,15.6,32.2,2,62.5,-0.7,230,1,15,508,0,3040,0,1,1177,3,50,19.3,18.8,18.8,19.1,1176,1,0,5,19,-1.3,2,10.1,0,0.3,44,-0.7,544,C,1,
320,0,6.1,1.6,0,0,14.5,6,0,0,0,3.1,1148,12.1,14.1,-6.7,6.8,84,0,12.1,23.5,2.3,63.7,-6.5,230,1,15,508,0,3040,0,1,1174.8,3,91,19.4,18.4,18.5,19.3,1174,1,0,5,18,-0.4,2,2.2,3,-0.6,0,3,961,D,2,
384,0,7.1,-2.3,52,0,14.9,255,0,0,0,4.7,819,19.5,11.7,18,-0.4,85,0,19.5,41.6,2,59,18,230,1,15,508,0,3040,0,1,669.8,3,77,11,10.1,10.1,11,669.8,1,0,5,10,-0.9,2,7.8,0,-0.3,0,-2.5,2496,E,1,
998.4,0,12.2,0,20,0,18.4,3,0,0,0,3.1,1828,28.9,16,17.2,30.8,85,0,28.9,42,2,73.4,17,230,1,15,508,0,3040,0,1,1676,3,93,22.6,21.7,21.9,22.5,1668.5,1,0,5,21,0.4,1,1.1,7.5,-0.1,0,-3.3,172,I,1,
345.6,0,7.1,-1.6,0,0,14.9,3,0,0,0,2.3,668,21.1,15.2,12.6,-2.3,87,0,21.1,48.6,2,53.9,13,230,1,15,508,0,3040,0,1,0,1,92,0,0,0,0,0,1,0,5,0,-0.2,2,26.7,0,0,0,3.3,1460,I,1,
1241.6,0,16.5,0,50,0,21.2,2,0,0,0,3.1,1842,38.7,10.5,83.6,20.6,84,0,38.7,54.9,2,75.4,84.8,230,1,15,508,0,3040,0,1,1612.8,3,90,26.8,25.3,25.6,26.4,1614.8,0,2,5,25,0.5,1,1.1,0.5,0,4,-7.5,518,D,1,
371.2,0,7.1,7,0,0,14.9,3,0,0,0,1.6,1806,6.3,14.5,-4.5,14.6,88,0,6.3,16.9,0,75,-4.5,230,1,15,508,0,3040,0,1,1824.8,6,95,71.8,70.2,70.2,71.4,1825.3,0,2,5,68,-0.4,1,1.1,-3,0,0,0.1,959,I,1,
1497.6,0,14.1,1.6,35,0,20.8,2,0,0,0,2.3,2099,39.1,13.3,6.9,20.6,87,0,38.7,55.3,2.3,77,5.4,230,1,15,508,0,3040,0,1,2097,6,91,82.5,81.3,82,81.9,2097.5,0,1,5,79,0,1,1.2,-2,0.3,0,8.4,1473,H,1,
435.2,0,9.4,-0.8,15,0,16.5,6,0,0,0,3.1,2076,9.4,13.7,20,23.3,83,0,9.8,24.7,1.2,78.5,20,230,1,15,508,0,3040,0,1,2082.8,6,93,81.8,80.3,80.8,81.3,2083,0,2,5,78,-0.4,1,1.2,-2,0.6,0,11.9,1459,C,1,
537.6,0,8.9,-3.9,8,0,16.5,4,0,0,0,2.3,1119,26.2,15.2,14.2,16.9,85,0,26.2,44.3,2.3,61.7,13.2,230,1,15,508,0,3040,0,1,825,3,93,13.6,12.1,12.1,13.5,825.8,1,0,5,13,0.2,1,1.1,0,0.1,0,-1.1,1017,H,2,
294.4,0,6.6,-0.8,0,0,14.1,0,0,0,0,3.9,886,12.5,15.2,1,-1.1,84,0,12.5,29.4,2,59,1,230,1,15,508,0,3040,0,1,1193.8,3,86,20.8,21.1,21.5,20.6,1196,1,0,5,22,-1.1,2,6,2,1.9,96,175.5,2847,F,1,
358.4,0,6.6,-0.8,0,0,14.5,0,0,0,0,3.1,754,17.6,9,17,-4.1,84,0,17.6,40.4,2,57.4,17,230,1,15,508,0,3040,0,0,101.5,1,51,0.9,0,0,0.8,101.8,1,0,5,0,-0.4,2,7,0,0,12,-2.4,514,B,1,
1996.8,0,23.5,-1.6,55,0,26.3,0,0,0,0,1.6,2804,32.4,14.8,93.3,15.8,84,0,38.3,59.2,3.1,80.1,93.3,230,1,15,508,0,3040,0,1,2688.3,4,92,51.4,50.1,50.4,51,2682.3,1,0,5,49,0.2,1,1.1,4,0,4,3.6,671,B,2,
486.4,0,8,-3.9,64,0,15.7,0,0,0,0,3.9,794,25,21.5,6.9,1.9,60,0,25,52.9,2,59,7,230,1,15,508,0,3040,0,1,696,1,59,4.9,4,4,4.9,697,1,0,5,4,0,1,1,0,-0.3,112,-172.5,63,B,1,
358.4,0,7.1,-0.8,0,0,14.9,2,0,0,0,2.3,668,22.7,16.4,13.2,-2.6,87,0,22.7,51.8,2,53.9,13.8,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,-0.1,2,23.1,0,0,0,-10.4,184,I,2,
307.2,0,6.6,-12.5,63,0,14.5,4,0,0,0,0,672,22.7,16.4,12.9,-3.4,87,0,22.7,52.2,2,53.5,13.4,230,1,15,508,0,3040,0,1,0,1,102,0,0,0,0,0,1,0,5,0,-0.1,2,24.6,0,0,0,3.7,1327,A,2,
1062.4,9.4,11.3,3.1,58,0,18.4,8,0,0,0,2.3,1994,29.3,12.5,9.8,37.1,86,0,29.3,42,2.3,77,9.8,230,1,15,508,0,3040,0,1,1993.8,5,89,60.8,60,60,60.4,1994.3,0,1,5,58,0.1,1,1.1,0,0.2,0,0.1,1628,F,2,
320,0,6.6,0.8,57,0,14.1,255,0,0,0,1.6,667,20.7,13.7,14.8,-1.9,86,0,20.7,45.9,2,55.5,15.1,230,1,15,508,0,3040,0,1,0,1,61,0,0,0,0,0,1,0,5,0,0,2,11.7,0,0,0,-6.2,891,C,1,
716.8,0,9.4,-0.8,16,0,16.5,0,0,0,0,3.1,1892,20.7,9.4,0.6,32.6,83,0,20.7,28.2,2.3,78.1,-0.2,230,1,15,508,0,3040,0,0,1893,5,79,57.9,56.1,56.1,57.5,1893.3,0,1,5,55,-0.1,1,1,0,-0.5,8,-2.6,1269,B,1,
870.4,13.7,12.7,-3.9,69,0,18.8,255,0,0,0,1.6,1413,37.5,13.3,64.5,20.3,84,0,37.5,54.9,2,69.5,64.5,230,1,15,508,0,3040,0,1,768,3,45,12.6,12,12,12.5,768,1,0,5,12,0.7,1,1,1.5,-0.2,24,-3.3,477,C,1,
320,0,7.1,-4.7,41,0,14.5,2,0,0,0,1.6,950,14.5,15.6,-3.9,0,83,0,14.5,31.8,2.3,60.2,-3.3,230,1,15,508,0,3040,0,1,937,3,89,15.5,14.1,14.1,15.4,937.5,1,0,5,15,-0.2,1,0.9,0,0.1,0,6.3,1473,G,1,
320,0,7.1,-1.6,58,0,14.5,0,0,0,0,2.3,667,20.3,15.2,12.5,-2.3,85,0,20.3,47.1,2,54.3,12.7,230,1,15,508,0,3040,0,1,0,1,75,0,0,0,0,0,1,0,5,0,0.1,2,10.4,0,0,0,4.4,794,F,1,
307.2,0,6.6,0,55,0,14.5,0,0,0,0,2.3,667,19.1,14.8,10.3,-3,85,0,19.1,44.7,2,54.3,10.5,230,1,15,508,0,3040,0,1,0,1,87,0,0,0,0,0,1,0,5,0,0,2,30.9,0,0.2,0,22.1,2736,F,1,
1164.8,0,15.5,-2.3,36,0,21.2,2,0,0,0,2.3,1570,41.4,12.9,64.6,13.9,87,0,41,64.7,2,69.5,64.6,230,1,15,508,0,3040,0,1,869.8,1,95,6,4.9,4.9,5.9,880,1,0,5,5,1.9,1,0.9,-3,-0.3,24,-88.4,1507,I,2,
268.8,0,6.1,0.8,0,0,14.1,6,0,0,0,3.1,671,16.4,15.2,2.8,-1.1,86,0,16.4,38.8,2,54.7,2.8,230,1,15,508,0,3040,0,1,648.5,0,88,0,0,0,0,649,1,0,6,0,0,2,33.1,0,0.1,0,0.2,923,C,1,
371.2,0,6.6,3.1,26,0,14.5,2,0,0,0,5.5,1564,8.6,13.3,-14,9.8,86,0,8.6,17.6,2,74.6,-14,230,1,15,508,0,3040,0,1,1724.3,2,83,19.3,18.1,18.1,19.1,1725.5,1,0,5,18,-0.4,1,1.1,-2.5,0.3,0,-6.9,1612,E,2,
422.4,0,6.1,0,33,0,14.5,0,0,0,0,2.3,1525,10.5,14.5,-27.9,8.6,85,0,10.2,21.6,1.2,69.1,-27.9,230,1,15,508,0,3040,0,1,1545.3,5,84,47.1,46,46.1,46.9,1545.3,0,1,5,45,-0.2,1,1.1,2,0.1,0,2.6,1467,F,1,
294.4,0,6.6,-2.3,39,0,14.5,0,0,0,0,2.3,955,13.7,15.6,-4.9,1.9,85,0,13.7,29.4,2.3,59.4,-5,230,1,15,508,0,3040,0,1,1008.8,3,88,16.6,16,16,16.6,1009.8,1,0,5,16,-0.2,1,1,-2.5,-0.2,0,2.3,1846,F,1,
307.2,0,6.1,-0.8,0,0,14.1,2,0,0,0,3.1,979,12.1,13.7,9.6,1.9,84,0,12.1,25.5,2.3,61.3,9.7,230,1,15,508,0,3040,0,1,1149.8,3,90,20.4,19.3,19.4,20.3,1149.8,1,0,5,19,-2.6,2,24.4,-3,0,0,-1.7,210,D,1,
435.2,0,8.5,-6.3,51,0,15.7,235,0,0,0,3.9,939,21.5,19.1,4,5.6,52,0,21.5,40.8,2.3,62.9,4.1,230,1,15,508,0,3040,0,1,884.8,0,39,0,0,0,0,885.3,1,0,0,0,0,2,45.4,0,-0.2,0,37.9,110,H,1,
1228.8,0,14.6,-5.5,42,0,20.4,2,0,0,0,3.9,2046,36.7,10.9,65,30.8,83,0,36.7,49.8,2.3,78.1,65,230,1,15,508,0,3040,0,1,2045,5,92,62.4,60.7,61.5,61.9,2045.8,0,2,5,59,0.1,1,1.1,-0.5,-0.1,0,1.4,1684,D,1,
665.6,0,10.8,2.3,28,0,17.3,2,0,0,0,3.1,1406,27.3,12.9,42.3,29.6,86,0,27,39.6,2,67.6,42.3,230,1,15,508,0,3040,0,1,1286.3,1,89,7.9,8.1,8.5,7.1,1288.5,1,0,5,9,0.2,1,1.1,14,0.5,192,206,59,D,1,
307.2,0,6.1,-2.3,0,0,14.1,2,0,0,0,3.1,819,14.8,14.5,1,1.5,85,0,15.2,34.9,2,56.6,1.1,230,1,15,508,0,3040,0,1,792.8,1,90,7.4,6.1,6.1,7.3,793,1,0,5,7,-0.5,2,3.5,0,-0.6,0,0.6,1820,D,2,
1561.6,0,18.3,0,48,0,23.5,2,0,0,0,3.1,2042,44.1,15.2,69.8,19.1,84,0,44.1,62.7,2.3,77,69.8,230,1,15,508,0,3040,0,1,1790.3,4,79,39,38.1,38.1,38.6,1791.3,0,2,5,37,0.5,1,1,1.5,0.3,16,6.8,900,H,1,
947.2,16,15.5,0,58,0,20.4,1,0,0,0,2.3,1881,22.3,11.7,91.7,16.1,84,0,23.4,45.1,1.6,76.6,92.3,230,1,15,508,0,3040,0,1,1808,6,86,71,70,70.1,70.5,1808.5,0,2,5,68,-0.1,1,1,0,-0.1,0,0.3,1618,J,1,
358.4,0,6.1,0,61,0,14.1,255,0,0,0,-0.8,668,21.9,11.3,18.5,-5.3,84,0,21.9,50.6,2,55.1,18.7,230,1,15,508,0,3040,0,0,0,1,56,0,0,0,0,0,1,0,5,0,0,2,10.6,0,0,0,-2.9,412,A,1,
1574.4,11.3,13.6,4.7,59,0,20.8,6,0,0,0,0,2457,33.2,15.6,-9.4,28.5,85,0,33.2,47.8,2.3,77.3,-10.5,230,1,15,508,0,3040,0,1,2351.3,4,99,51.6,50.5,51,51.4,2351.5,1,0,5,49,0.2,1,1.1,-1.5,0,4,3.1,1516,A,2,
1856,0,20.2,-0.8,62,0,24.7,3,0,0,0,2.3,2161,49.2,7,98.5,16.1,90,0,49.2,68.2,2.3,78.5,98.5,230,1,15,508,0,3040,0,0,2009.3,5,87,61.3,60,60.1,60.9,2009.5,1,0,5,58,0.3,1,1,4,-0.5,0,0.1,570,D,2,
1536,23,19.3,0,76,0,23.1,0,0,0,0,1.6,1993,46.9,7.8,119.6,20.3,85,0,46.9,60,2.3,81.6,119.6,230,1,15,508,0,3040,0,0,1639,5,54,49.6,48.2,48.2,49.3,1640.5,1,0,5,47,0.3,1,1,4.5,-0.1,0,8.3,810,E,1,
307.2,0,6.6,-0.8,53,0,14.5,3,0,0,0,3.9,673,18,14.8,6.5,-1.9,87,0,18,42.4,2,54.7,6.4,230,1,15,508,0,3040,0,1,652,0,92,0,0,0,0,652.8,1,0,0,0,-0.2,2,34.7,0,-0.1,0,-36.4,2836,J,2,
1267.2,17.2,15.5,-3.9,74,0,21.2,8,0,0,0,2.3,1633,41.4,12.5,66.5,16.9,84,0,41.4,61.6,2,71.9,66.8,230,1,15,508,0,3040,0,1,1614.5,4,82,35.4,34.1,34.1,35.1,1616,0,2,5,33,0.4,1,0.9,-1.5,-0.5,4,-14.5,243,F,2,
384,0,7.5,-0.8,0,0,14.9,2,0,0,0,2.3,830,21.1,15.6,12.5,6.8,85,0,21.1,43.1,2,55.9,12.3,230,1,15,508,0,3040,0,1,449.3,1,77,3,2.1,2.1,3,452.3,1,0,5,2,0.4,1,1.1,0,0,0,0.8,830,H,1,
243.2,0,5.7,3.1,0,0,13.7,3,0,0,0,5.5,628,15.2,10.2,10.7,0,87,0,15.2,36.1,2,54.7,10.8,230,1,15,508,0,3040,0,0,0,1,88,0,0,0,0,0,1,0,5,0,0,2,17.1,0,0.1,0,1.9,484,B,2,
371.2,0,7.1,-7,54,0,14.5,255,0,0,0,0.8,839,19.5,14.5,12.3,-1.1,86,0,19.5,44.7,2,57,12.6,230,1,15,508,0,3040,0,1,752,3,88,12.3,12,12,12.3,752.5,1,0,5,12,-0.1,2,1.8,0,-0.1,0,32.5,1305,A,1,
0,0,7.1,0,30,0,14.9,2,0,1,0,4.7,1557,0,12.9,-31.1,-7.9,84,0,0,21.2,0,73,-31.1,230,1,15,508,0,3040,0,1,1585,5,83,48.3,47.2,47.4,48,1585,0,1,5,46,-0.4,1,1.1,1,0.2,0,2.5,1360,E,2,
742.4,0,11.3,-3.1,29,0,18,3,0,0,0,2.3,1797,23.4,14.8,35.9,33.4,84,0,23.4,32.2,2.3,76.2,35.7,230,1,15,508,0,3040,0,1,1793,5,93,54.5,54,54,54,1793.3,0,2,5,52,-0.1,1,1.1,-0.5,0.9,4,11.8,1372,I,1,
1728,0,16,12.5,42,0,21.2,6,0,0,0,3.9,2328,37.1,12.5,55.6,26.6,87,0,37.9,49.8,2.3,78.5,60.2,230,1,15,508,0,3040,0,1,2167,1,90,16.6,15.5,15.7,16.4,2164.5,1,0,5,15,1,1,1.1,0,-0.4,0,-5.8,447,D,2,
320,0,7.1,-3.9,0,0,14.5,1,0,0,0,3.1,877,14.5,15.2,-0.2,1.5,84,0,14.5,32.5,2,58.2,-0.1,230,1,15,508,0,3040,0,1,833.8,3,91,13.6,12.8,12.8,13.6,834.3,1,0,5,13,-0.1,1,1.1,0,0.1,0,10.1,1877,G,2,
371.2,0,7.1,-3.9,56,0,14.9,2,0,0,0,6.3,770,21.1,12.9,14.4,-1.1,85,0,21.1,45.1,2,57.8,15,230,1,15,508,0,3040,0,1,537.5,1,84,3.6,2.4,2.4,3.5,537.5,1,0,5,4,-0.3,1,4.6,-13,0.1,0,-1.4,1979,E,2,
716.8,0,11.8,3.9,40,0,17.6,0,0,0,0,3.1,1566,26.2,7,76.6,28.9,84,0,26.2,35.7,2,73.8,76.6,230,1,15,508,0,3040,0,0,1524.3,5,49,46.4,45.2,46,46,1524.5,0,2,5,44,-0.1,1,1,2,0,8,5.1,485,B,1,
307.2,0,6.6,-3.9,0,0,14.5,4,0,0,0,3.1,865,16.4,15.2,3,4.5,86,0,16.4,34.5,2,57.8,3.2,230,1,15,508,0,3040,0,1,843,1,91,6.8,6,6,6.6,842.5,1,0,5,6,-0.1,1,1,0,0,4,7.5,1582,G,1,
294.4,0,5.7,3.1,23,0,13.7,3,0,0,0,3.9,1419,5.9,15.6,-16.5,6.4,85,0,5.9,14.9,2.3,69.1,-16.3,230,1,15,508,0,3040,0,1,1447,4,92,31.5,30.5,30.7,31.4,1446.8,0,1,5,30,-0.4,1,0.9,2,0,0,1,164,J,2,
320,0,6.6,-0.8,0,0,14.1,6,0,0,0,3.9,759,17.2,12.9,10.1,-0.4,84,0,17.2,39.6,2,55.5,10.3,230,1,15,508,0,3040,0,1,684.8,1,88,4.6,4,4,4.6,685.3,1,0,5,4,-0.1,2,1.5,0,0,0,1.4,140,D,2,
448,0,7.1,-0.8,0,0,14.9,4,0,0,0,2.3,918,19.9,14.5,10.7,-1.5,85,0,19.9,44.3,2,58.6,10.8,230,1,15,508,0,3040,0,1,827.5,3,76,13.3,13.2,13.6,13.1,828,1,0,5,13,-0.1,1,1.1,0,1.1,112,130.4,193,B,1,
